,0,1,2,3,4,5,6,7,8,9,10,11,12
154,222,ENSG00000136518,ACTL6A,Nucleus,CAB012188,http://images.proteinatlas.org/12188/32346_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
155,223,ENSG00000122566,HNRNPA2B1,Nucleus,CAB012403,http://images.proteinatlas.org/12403/27943_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
156,224,ENSG00000122566,HNRNPA2B1,Nucleus,CAB012403,http://images.proteinatlas.org/12403/27943_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
157,225,ENSG00000122566,HNRNPA2B1,Nucleus,CAB012403,http://images.proteinatlas.org/12403/27943_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
158,226,ENSG00000122566,HNRNPA2B1,Nucleus,CAB012403,http://images.proteinatlas.org/12403/27943_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
159,227,ENSG00000122566,HNRNPA2B1,Nucleus,CAB012403,http://images.proteinatlas.org/12403/27943_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
160,228,ENSG00000122566,HNRNPA2B1,Nucleus,CAB012403,http://images.proteinatlas.org/12403/27943_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
161,229,ENSG00000122566,HNRNPA2B1,Nucleus,CAB012403,http://images.proteinatlas.org/12403/27943_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
162,230,ENSG00000122566,HNRNPA2B1,Nucleus,CAB012403,http://images.proteinatlas.org/12403/27943_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
163,231,ENSG00000122566,HNRNPA2B1,Nucleus,CAB012403,http://images.proteinatlas.org/12403/27943_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
164,247,ENSG00000110107,PRPF19,Nucleus,CAB012448,http://images.proteinatlas.org/12448/27129_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
165,248,ENSG00000110107,PRPF19,Nucleus,CAB012448,http://images.proteinatlas.org/12448/27129_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
166,249,ENSG00000110107,PRPF19,Nucleus,CAB012448,http://images.proteinatlas.org/12448/27129_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
167,250,ENSG00000110107,PRPF19,Nucleus,CAB012448,http://images.proteinatlas.org/12448/27129_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
168,251,ENSG00000110107,PRPF19,Nucleus,CAB012448,http://images.proteinatlas.org/12448/27129_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
169,252,ENSG00000110107,PRPF19,Nucleus,CAB012448,http://images.proteinatlas.org/12448/27129_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
170,253,ENSG00000110107,PRPF19,Nucleus,CAB012448,http://images.proteinatlas.org/12448/27129_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
171,254,ENSG00000110107,PRPF19,Nucleus,CAB012448,http://images.proteinatlas.org/12448/27129_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
172,255,ENSG00000110107,PRPF19,Nucleus,CAB012448,http://images.proteinatlas.org/12448/27129_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
173,264,ENSG00000155827,RNF20,Nucleus,CAB012478,http://images.proteinatlas.org/12478/27446_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
174,265,ENSG00000155827,RNF20,Nucleus,CAB012478,http://images.proteinatlas.org/12478/27446_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
175,266,ENSG00000155827,RNF20,Nucleus,CAB012478,http://images.proteinatlas.org/12478/27446_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
176,267,ENSG00000155827,RNF20,Nucleus,CAB012478,http://images.proteinatlas.org/12478/27446_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
177,268,ENSG00000155827,RNF20,Nucleus,CAB012478,http://images.proteinatlas.org/12478/27446_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
178,269,ENSG00000155827,RNF20,Nucleus,CAB012478,http://images.proteinatlas.org/12478/27446_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
179,335,ENSG00000181163,NPM1,Nucleus,CAB012983,http://images.proteinatlas.org/12983/28235_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
180,336,ENSG00000181163,NPM1,Nucleus,CAB012983,http://images.proteinatlas.org/12983/28235_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
181,337,ENSG00000181163,NPM1,Nucleus,CAB012983,http://images.proteinatlas.org/12983/28235_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
182,338,ENSG00000181163,NPM1,Nucleus,CAB012983,http://images.proteinatlas.org/12983/28235_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
183,339,ENSG00000181163,NPM1,Nucleus,CAB012983,http://images.proteinatlas.org/12983/28235_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
184,340,ENSG00000181163,NPM1,Nucleus,CAB012983,http://images.proteinatlas.org/12983/28235_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
185,341,ENSG00000181163,NPM1,Nucleus,CAB012983,http://images.proteinatlas.org/12983/28235_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
186,342,ENSG00000181163,NPM1,Nucleus,CAB012983,http://images.proteinatlas.org/12983/28235_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
187,343,ENSG00000181163,NPM1,Nucleus,CAB012983,http://images.proteinatlas.org/12983/28235_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
188,361,ENSG00000076242,MLH1,Nucleus,CAB013294,http://images.proteinatlas.org/13294/35721_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
189,362,ENSG00000076242,MLH1,Nucleus,CAB013294,http://images.proteinatlas.org/13294/35721_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
190,371,ENSG00000075426,FOSL2,Nucleus,CAB013460,http://images.proteinatlas.org/13460/30540_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
191,372,ENSG00000075426,FOSL2,Nucleus,CAB013460,http://images.proteinatlas.org/13460/30540_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
192,373,ENSG00000075426,FOSL2,Nucleus,CAB013460,http://images.proteinatlas.org/13460/30540_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
193,400,ENSG00000273559,CWC25,Nucleus,CAB014874,http://images.proteinatlas.org/14874/36606_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
194,401,ENSG00000273559,CWC25,Nucleus,CAB014874,http://images.proteinatlas.org/14874/36606_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
195,402,ENSG00000273559,CWC25,Nucleus,CAB014874,http://images.proteinatlas.org/14874/36606_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
196,403,ENSG00000273559,CWC25,Nucleus,CAB014874,http://images.proteinatlas.org/14874/36606_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
197,404,ENSG00000273559,CWC25,Nucleus,CAB014874,http://images.proteinatlas.org/14874/36606_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
198,405,ENSG00000273559,CWC25,Nucleus,CAB014874,http://images.proteinatlas.org/14874/36606_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
199,425,ENSG00000162775,RBM15,Nucleus,CAB015201,http://images.proteinatlas.org/15201/36644_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
200,426,ENSG00000162775,RBM15,Nucleus,CAB015201,http://images.proteinatlas.org/15201/36644_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
201,427,ENSG00000162775,RBM15,Nucleus,CAB015201,http://images.proteinatlas.org/15201/36644_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
202,428,ENSG00000162775,RBM15,Nucleus,CAB015201,http://images.proteinatlas.org/15201/36644_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
203,429,ENSG00000162775,RBM15,Nucleus,CAB015201,http://images.proteinatlas.org/15201/36644_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
204,430,ENSG00000162775,RBM15,Nucleus,CAB015201,http://images.proteinatlas.org/15201/36644_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
205,482,ENSG00000099783,HNRNPM,Nucleus,CAB016113,http://images.proteinatlas.org/16113/36941_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
206,483,ENSG00000099783,HNRNPM,Nucleus,CAB016113,http://images.proteinatlas.org/16113/36941_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
207,484,ENSG00000099783,HNRNPM,Nucleus,CAB016113,http://images.proteinatlas.org/16113/36941_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
208,485,ENSG00000099783,HNRNPM,Nucleus,CAB016113,http://images.proteinatlas.org/16113/36941_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
209,486,ENSG00000099783,HNRNPM,Nucleus,CAB016113,http://images.proteinatlas.org/16113/36941_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
210,487,ENSG00000099783,HNRNPM,Nucleus,CAB016113,http://images.proteinatlas.org/16113/36941_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
211,488,ENSG00000099783,HNRNPM,Nucleus,CAB016113,http://images.proteinatlas.org/16113/36941_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
212,489,ENSG00000099783,HNRNPM,Nucleus,CAB016113,http://images.proteinatlas.org/16113/36941_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
213,490,ENSG00000149187,CELF1,Nucleus,CAB016114,http://images.proteinatlas.org/16114/35858_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
214,491,ENSG00000149187,CELF1,Nucleus,CAB016114,http://images.proteinatlas.org/16114/35858_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
215,492,ENSG00000149187,CELF1,Nucleus,CAB016114,http://images.proteinatlas.org/16114/35858_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
216,493,ENSG00000149187,CELF1,Nucleus,CAB016114,http://images.proteinatlas.org/16114/35858_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
217,494,ENSG00000149187,CELF1,Nucleus,CAB016114,http://images.proteinatlas.org/16114/35858_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
218,495,ENSG00000149187,CELF1,Nucleus,CAB016114,http://images.proteinatlas.org/16114/35858_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
219,496,ENSG00000149187,CELF1,Nucleus,CAB016114,http://images.proteinatlas.org/16114/35858_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
220,497,ENSG00000149187,CELF1,Nucleus,CAB016114,http://images.proteinatlas.org/16114/35858_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
221,498,ENSG00000149187,CELF1,Nucleus,CAB016114,http://images.proteinatlas.org/16114/35858_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
222,508,ENSG00000165119,HNRNPK,Nucleus,CAB016225,http://images.proteinatlas.org/16225/36812_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
223,509,ENSG00000165119,HNRNPK,Nucleus,CAB016225,http://images.proteinatlas.org/16225/36812_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
224,510,ENSG00000165119,HNRNPK,Nucleus,CAB016225,http://images.proteinatlas.org/16225/36812_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
225,511,ENSG00000165119,HNRNPK,Nucleus,CAB016225,http://images.proteinatlas.org/16225/36812_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
226,512,ENSG00000165119,HNRNPK,Nucleus,CAB016225,http://images.proteinatlas.org/16225/36812_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
227,513,ENSG00000165119,HNRNPK,Nucleus,CAB016225,http://images.proteinatlas.org/16225/36812_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
228,514,ENSG00000165119,HNRNPK,Nucleus,CAB016225,http://images.proteinatlas.org/16225/36812_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
229,515,ENSG00000165119,HNRNPK,Nucleus,CAB016225,http://images.proteinatlas.org/16225/36812_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
230,516,ENSG00000183684,ALYREF,Nucleus,CAB016281,http://images.proteinatlas.org/16281/38406_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
231,517,ENSG00000183684,ALYREF,Nucleus,CAB016281,http://images.proteinatlas.org/16281/38406_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
232,518,ENSG00000183684,ALYREF,Nucleus,CAB016281,http://images.proteinatlas.org/16281/38406_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
233,519,ENSG00000183684,ALYREF,Nucleus,CAB016281,http://images.proteinatlas.org/16281/38406_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
234,520,ENSG00000183684,ALYREF,Nucleus,CAB016281,http://images.proteinatlas.org/16281/38406_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
235,521,ENSG00000183684,ALYREF,Nucleus,CAB016281,http://images.proteinatlas.org/16281/38406_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
236,522,ENSG00000183684,ALYREF,Nucleus,CAB016281,http://images.proteinatlas.org/16281/38406_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
237,532,ENSG00000004897,CDC27,Nucleus,CAB016315,http://images.proteinatlas.org/16315/35517_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
238,533,ENSG00000004897,CDC27,Nucleus,CAB016315,http://images.proteinatlas.org/16315/35517_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
239,534,ENSG00000004897,CDC27,Nucleus,CAB016315,http://images.proteinatlas.org/16315/35517_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
240,535,ENSG00000104824,HNRNPL,Nucleus,CAB016326,http://images.proteinatlas.org/16326/35930_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
241,536,ENSG00000104824,HNRNPL,Nucleus,CAB016326,http://images.proteinatlas.org/16326/35930_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
242,537,ENSG00000104824,HNRNPL,Nucleus,CAB016326,http://images.proteinatlas.org/16326/35930_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
243,538,ENSG00000104824,HNRNPL,Nucleus,CAB016326,http://images.proteinatlas.org/16326/35930_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
244,539,ENSG00000104824,HNRNPL,Nucleus,CAB016326,http://images.proteinatlas.org/16326/35930_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
245,540,ENSG00000104824,HNRNPL,Nucleus,CAB016326,http://images.proteinatlas.org/16326/35930_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
246,541,ENSG00000104824,HNRNPL,Nucleus,CAB016326,http://images.proteinatlas.org/16326/35930_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
247,542,ENSG00000104824,HNRNPL,Nucleus,CAB016326,http://images.proteinatlas.org/16326/35930_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
248,543,ENSG00000104824,HNRNPL,Nucleus,CAB016326,http://images.proteinatlas.org/16326/35930_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
249,544,ENSG00000117713,ARID1A,Nucleus,CAB016334,http://images.proteinatlas.org/16334/35771_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
250,545,ENSG00000117713,ARID1A,Nucleus,CAB016334,http://images.proteinatlas.org/16334/35771_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
251,546,ENSG00000117713,ARID1A,Nucleus,CAB016334,http://images.proteinatlas.org/16334/35771_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
252,547,ENSG00000117713,ARID1A,Nucleus,CAB016334,http://images.proteinatlas.org/16334/35771_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
253,548,ENSG00000117713,ARID1A,Nucleus,CAB016334,http://images.proteinatlas.org/16334/35771_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
254,549,ENSG00000117713,ARID1A,Nucleus,CAB016334,http://images.proteinatlas.org/16334/35771_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
255,550,ENSG00000117713,ARID1A,Nucleus,CAB016334,http://images.proteinatlas.org/16334/35771_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
256,551,ENSG00000117713,ARID1A,Nucleus,CAB016334,http://images.proteinatlas.org/16334/35771_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
257,552,ENSG00000117713,ARID1A,Nucleus,CAB016334,http://images.proteinatlas.org/16334/35771_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
258,571,ENSG00000117748,RPA2,Nucleus,CAB016538,http://images.proteinatlas.org/16538/36325_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
259,572,ENSG00000117748,RPA2,Nucleus,CAB016538,http://images.proteinatlas.org/16538/36325_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
260,573,ENSG00000117748,RPA2,Nucleus,CAB016538,http://images.proteinatlas.org/16538/36325_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
261,574,ENSG00000117748,RPA2,Nucleus,CAB016538,http://images.proteinatlas.org/16538/36325_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
262,575,ENSG00000117748,RPA2,Nucleus,CAB016538,http://images.proteinatlas.org/16538/36325_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
263,576,ENSG00000117748,RPA2,Nucleus,CAB016538,http://images.proteinatlas.org/16538/36325_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
264,649,ENSG00000168137,SETD5,Nucleus,CAB017093,http://images.proteinatlas.org/17093/38787_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
265,650,ENSG00000168137,SETD5,Nucleus,CAB017093,http://images.proteinatlas.org/17093/38787_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
266,651,ENSG00000168137,SETD5,Nucleus,CAB017093,http://images.proteinatlas.org/17093/38787_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
267,660,ENSG00000143294,PRCC,Nucleus,CAB017151,http://images.proteinatlas.org/17151/38498_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
268,661,ENSG00000143294,PRCC,Nucleus,CAB017151,http://images.proteinatlas.org/17151/38498_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
269,662,ENSG00000143294,PRCC,Nucleus,CAB017151,http://images.proteinatlas.org/17151/38498_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
270,663,ENSG00000143294,PRCC,Nucleus,CAB017151,http://images.proteinatlas.org/17151/38498_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
271,664,ENSG00000143294,PRCC,Nucleus,CAB017151,http://images.proteinatlas.org/17151/38498_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
272,665,ENSG00000143294,PRCC,Nucleus,CAB017151,http://images.proteinatlas.org/17151/38498_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
273,689,ENSG00000100644,HIF1A,Nucleus,CAB017442,http://images.proteinatlas.org/17442/44712_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
274,690,ENSG00000100644,HIF1A,Nucleus,CAB017442,http://images.proteinatlas.org/17442/44712_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
275,691,ENSG00000100644,HIF1A,Nucleus,CAB017442,http://images.proteinatlas.org/17442/44712_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
276,692,ENSG00000054118,THRAP3,Nucleus,CAB017472,http://images.proteinatlas.org/17472/38989_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
277,693,ENSG00000054118,THRAP3,Nucleus,CAB017472,http://images.proteinatlas.org/17472/38989_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
278,694,ENSG00000054118,THRAP3,Nucleus,CAB017472,http://images.proteinatlas.org/17472/38989_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
279,695,ENSG00000054118,THRAP3,Nucleus,CAB017472,http://images.proteinatlas.org/17472/38989_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
280,696,ENSG00000054118,THRAP3,Nucleus,CAB017472,http://images.proteinatlas.org/17472/38989_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
281,700,ENSG00000149480,MTA2,Nucleus,CAB017522,http://images.proteinatlas.org/17522/39602_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
282,701,ENSG00000149480,MTA2,Nucleus,CAB017522,http://images.proteinatlas.org/17522/39602_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
283,724,ENSG00000158290,CUL4B,Nucleus,CAB017786,http://images.proteinatlas.org/17786/40199_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
284,725,ENSG00000158290,CUL4B,Nucleus,CAB017786,http://images.proteinatlas.org/17786/40199_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
285,726,ENSG00000158290,CUL4B,Nucleus,CAB017786,http://images.proteinatlas.org/17786/40199_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
286,727,ENSG00000158290,CUL4B,Nucleus,CAB017786,http://images.proteinatlas.org/17786/40199_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
287,728,ENSG00000158290,CUL4B,Nucleus,CAB017786,http://images.proteinatlas.org/17786/40199_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
288,729,ENSG00000158290,CUL4B,Nucleus,CAB017786,http://images.proteinatlas.org/17786/40199_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
289,730,ENSG00000160957,RECQL4,Nucleus,CAB017800,http://images.proteinatlas.org/17800/39909_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
290,731,ENSG00000160957,RECQL4,Nucleus,CAB017800,http://images.proteinatlas.org/17800/39909_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
291,732,ENSG00000160957,RECQL4,Nucleus,CAB017800,http://images.proteinatlas.org/17800/39909_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
292,733,ENSG00000160957,RECQL4,Nucleus,CAB017800,http://images.proteinatlas.org/17800/39909_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
293,816,ENSG00000166484,MAPK7,Nucleus,CAB018561,http://images.proteinatlas.org/18561/41732_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
294,817,ENSG00000166484,MAPK7,Nucleus,CAB018561,http://images.proteinatlas.org/18561/41732_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
295,818,ENSG00000166484,MAPK7,Nucleus,CAB018561,http://images.proteinatlas.org/18561/41732_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
296,819,ENSG00000166484,MAPK7,Nucleus,CAB018561,http://images.proteinatlas.org/18561/41732_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
297,820,ENSG00000166484,MAPK7,Nucleus,CAB018561,http://images.proteinatlas.org/18561/41732_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
298,821,ENSG00000166484,MAPK7,Nucleus,CAB018561,http://images.proteinatlas.org/18561/41732_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
299,978,ENSG00000103035,PSMD7,Nucleus,CAB019379,http://images.proteinatlas.org/19379/43772_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
300,979,ENSG00000103035,PSMD7,Nucleus,CAB019379,http://images.proteinatlas.org/19379/43772_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
301,980,ENSG00000103035,PSMD7,Nucleus,CAB019379,http://images.proteinatlas.org/19379/43772_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
302,981,ENSG00000103035,PSMD7,Nucleus,CAB019379,http://images.proteinatlas.org/19379/43772_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,0,1,0
303,982,ENSG00000103035,PSMD7,Nucleus,CAB019379,http://images.proteinatlas.org/19379/43772_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,0,1,0
304,983,ENSG00000103035,PSMD7,Nucleus,CAB019379,http://images.proteinatlas.org/19379/43772_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,0,1,0
305,984,ENSG00000103035,PSMD7,Nucleus,CAB019379,http://images.proteinatlas.org/19379/43772_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
306,985,ENSG00000103035,PSMD7,Nucleus,CAB019379,http://images.proteinatlas.org/19379/43772_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
307,986,ENSG00000103035,PSMD7,Nucleus,CAB019379,http://images.proteinatlas.org/19379/43772_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
308,1177,ENSG00000166946,CCNDBP1,Nucleus,CAB020664,http://images.proteinatlas.org/20664/46839_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
309,1178,ENSG00000166946,CCNDBP1,Nucleus,CAB020664,http://images.proteinatlas.org/20664/46839_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
